FlightDate,Reporting_Airline,Flight_Number_Reporting_Airline,Origin,Dest,CRSDepTime,CRSArrTime,CRSElapsedTime,DepDelay,ArrDelay,Cancelled,Diverted
2025-01-22,DL,350,ATL,BOS,1215,1445,150.00,127.00,105.00,0.00,0.00
2025-01-22,DL,895,ATL,LAX,1240,1444,304.00,136.00,130.00,0.00,0.00
2025-01-22,DL,1477,ATL,ORD,1242,1345,123.00,,,1.00,0.00
2025-01-22,DL,530,ATL,DEN,1305,1425,200.00,,,1.00,0.00
2025-01-22,DL,753,ATL,LAX,1410,1619,309.00,89.00,92.00,0.00,0.00
2025-01-22,DL,519,ATL,DEN,1428,1549,201.00,200.00,206.00,0.00,0.00
2025-01-22,DL,726,ATL,BOS,1435,1708,153.00,98.00,83.00,0.00,0.00
2025-01-22,DL,976,ATL,ORD,1445,1545,120.00,90.00,84.00,0.00,0.00
2025-01-22,DL,1219,ATL,LAX,1515,1722,307.00,71.00,74.00,0.00,0.00
2025-01-22,DL,481,ATL,SEA,1522,1800,338.00,102.00,85.00,0.00,0.00
2025-01-22,DL,2738,ATL,ORD,1625,1725,120.00,21.00,47.00,0.00,0.00
2025-01-22,DL,301,ATL,LAX,1650,1857,307.00,27.00,19.00,0.00,0.00
2025-01-22,DL,300,ATL,BOS,1755,2031,156.00,15.00,-4.00,0.00,0.00
2025-01-22,DL,746,ATL,DEN,1815,1943,208.00,102.00,88.00,0.00,0.00
2025-01-22,DL,500,ATL,LAX,1825,2040,315.00,1.00,-13.00,0.00,0.00
2025-01-22,DL,472,ATL,SEA,1923,2207,344.00,0.00,-11.00,0.00,0.00
2025-01-22,DL,8771,ATL,LAX,1940,2150,310.00,98.00,111.00,0.00,0.00
2025-01-22,DL,1139,ATL,ORD,1945,2048,123.00,118.00,103.00,0.00,0.00
2025-01-22,DL,518,ATL,BOS,2010,2247,157.00,76.00,52.00,0.00,0.00
2025-01-22,DL,331,ATL,LAX,2105,2315,310.00,78.00,58.00,0.00,0.00
2025-01-22,DL,493,ATL,DEN,2120,2246,206.00,66.00,61.00,0.00,0.00
2025-01-22,DL,865,ATL,BOS,2225,0058,153.00,186.00,154.00,0.00,0.00
2025-01-22,DL,1199,ATL,ORD,2259,2359,120.00,2.00,-10.00,0.00,0.00
2025-01-22,DL,695,BOS,ATL,0540,0848,188.00,25.00,62.00,0.00,0.00
2025-01-22,DL,923,BOS,ATL,0655,1000,185.00,-7.00,,0.00,1.00
2025-01-22,DL,456,BOS,ATL,0805,1112,187.00,162.00,147.00,0.00,0.00
2025-01-22,DL,973,BOS,ATL,0945,1249,184.00,116.00,94.00,0.00,0.00
2025-01-22,DL,376,BOS,ATL,1145,1446,181.00,54.00,34.00,0.00,0.00
2025-01-22,DL,322,BOS,ATL,1347,1645,178.00,56.00,63.00,0.00,0.00
2025-01-22,DL,399,BOS,ATL,1550,1852,182.00,0.00,-6.00,0.00,0.00
2025-01-22,DL,385,BOS,ATL,1835,2148,193.00,-5.00,-21.00,0.00,0.00
2025-01-22,DL,341,DEN,ATL,0600,1053,173.00,10.00,,1.00,0.00
2025-01-22,DL,431,DEN,ATL,0710,1200,170.00,,,1.00,0.00
2025-01-22,DL,346,DEN,ATL,1051,1542,171.00,25.00,7.00,0.00,0.00
2025-01-22,DL,995,DEN,ATL,1217,1705,168.00,72.00,59.00,0.00,0.00
2025-01-22,DL,396,DEN,ATL,1353,1845,172.00,135.00,115.00,0.00,0.00
2025-01-22,DL,530,DEN,ATL,1530,2029,179.00,274.00,244.00,0.00,0.00
2025-01-22,DL,519,DEN,ATL,1654,2149,175.00,105.00,88.00,0.00,0.00
2025-01-22,DL,390,LAX,ATL,0615,1324,249.00,86.00,62.00,0.00,0.00
2025-01-22,DL,327,LAX,ATL,0715,1425,250.00,20.00,-3.00,0.00,0.00
2025-01-22,DL,515,LAX,ATL,0825,1535,250.00,0.00,-10.00,0.00,0.00
2025-01-22,DL,528,LAX,ATL,1056,1813,257.00,13.00,-15.00,0.00,0.00
2025-01-22,DL,395,LAX,ATL,1225,1930,245.00,78.00,56.00,0.00,0.00
2025-01-22,DL,715,LAX,ATL,1415,2132,257.00,79.00,62.00,0.00,0.00
2025-01-22,DL,471,LAX,ATL,1730,0039,249.00,72.00,42.00,0.00,0.00
2025-01-22,DL,446,LAX,ATL,2155,0504,249.00,-5.00,-29.00,0.00,0.00
2025-01-22,DL,899,LAX,ATL,2255,0558,243.00,21.00,3.00,0.00,0.00
2025-01-22,DL,1264,ORD,ATL,0545,0853,128.00,-5.00,28.00,0.00,0.00
2025-01-22,DL,1247,ORD,ATL,0705,1013,128.00,177.00,170.00,0.00,0.00
2025-01-22,DL,1178,ORD,ATL,0935,1237,122.00,47.00,63.00,0.00,0.00
2025-01-22,DL,1147,ORD,ATL,1105,1403,118.00,146.00,142.00,0.00,0.00
2025-01-22,DL,1477,ORD,ATL,1455,1753,118.00,10.00,4.00,0.00,0.00
2025-01-22,DL,976,ORD,ATL,1710,2017,127.00,57.00,63.00,0.00,0.00
2025-01-22,DL,2738,ORD,ATL,1835,2144,129.00,36.00,32.00,0.00,0.00
2025-01-22,DL,569,SEA,ATL,0615,1358,283.00,75.00,79.00,0.00,0.00
2025-01-22,DL,562,SEA,ATL,0845,1631,286.00,2.00,-6.00,0.00,0.00
2025-01-22,DL,542,SEA,ATL,1200,1958,298.00,87.00,50.00,0.00,0.00
2025-01-22,DL,567,SEA,ATL,1605,2350,285.00,-9.00,-30.00,0.00,0.00
2025-01-22,DL,652,SEA,ATL,2305,0647,282.00,0.00,-25.00,0.00,0.00
2025-01-23,DL,849,ATL,BOS,0710,0947,157.00,-5.00,-28.00,0.00,0.00
2025-01-23,DL,1178,ATL,ORD,0725,0835,130.00,-3.00,-13.00,0.00,0.00
2025-01-23,DL,996,ATL,LAX,0735,0950,315.00,6.00,-17.00,0.00,0.00
2025-01-23,DL,444,ATL,SEA,0758,1045,347.00,-5.00,-19.00,0.00,0.00
2025-01-23,DL,346,ATL,DEN,0820,0946,206.00,14.00,11.00,0.00,0.00
2025-01-23,DL,1147,ATL,ORD,0848,0955,127.00,16.00,-4.00,0.00,0.00
2025-01-23,DL,898,ATL,LAX,0855,1055,300.00,20.00,41.00,0.00,0.00
2025-01-23,DL,995,ATL,DEN,0945,1112,207.00,-1.00,-11.00,0.00,0.00
2025-01-23,DL,774,ATL,SEA,0945,1231,346.00,18.00,-11.00,0.00,0.00
2025-01-23,DL,855,ATL,BOS,1000,1237,157.00,50.00,31.00,0.00,0.00
2025-01-23,DL,501,ATL,LAX,1039,1250,311.00,-1.00,-27.00,0.00,0.00
2025-01-23,DL,862,ATL,BOS,1105,1339,154.00,14.00,-3.00,0.00,0.00
2025-01-23,DL,396,ATL,DEN,1121,1248,207.00,-3.00,-10.00,0.00,0.00
2025-01-23,DL,629,ATL,SEA,1138,1418,340.00,0.00,-16.00,0.00,0.00
2025-01-23,DL,350,ATL,BOS,1215,1445,150.00,326.00,300.00,0.00,0.00
2025-01-23,DL,895,ATL,LAX,1240,1444,304.00,3.00,-12.00,0.00,0.00
2025-01-23,DL,1477,ATL,ORD,1242,1345,123.00,50.00,39.00,0.00,0.00
2025-01-23,DL,530,ATL,DEN,1305,1425,200.00,-6.00,-14.00,0.00,0.00
2025-01-23,DL,753,ATL,LAX,1410,1619,309.00,0.00,-19.00,0.00,0.00
2025-01-23,DL,519,ATL,DEN,1428,1549,201.00,-1.00,-9.00,0.00,0.00
2025-01-23,DL,726,ATL,BOS,1435,1708,153.00,23.00,4.00,0.00,0.00
2025-01-23,DL,976,ATL,ORD,1445,1545,120.00,-3.00,-13.00,0.00,0.00
2025-01-23,DL,1219,ATL,LAX,1515,1722,307.00,1.00,-28.00,0.00,0.00
2025-01-23,DL,481,ATL,SEA,1522,1800,338.00,36.00,41.00,0.00,0.00
2025-01-23,DL,821,ATL,BOS,1610,1845,155.00,27.00,9.00,0.00,0.00
2025-01-23,DL,2738,ATL,ORD,1625,1725,120.00,-8.00,-15.00,0.00,0.00
2025-01-23,DL,301,ATL,LAX,1650,1857,307.00,13.00,2.00,0.00,0.00
2025-01-23,DL,300,ATL,BOS,1755,2031,156.00,-4.00,-34.00,0.00,0.00
2025-01-23,DL,746,ATL,DEN,1815,1943,208.00,-2.00,-10.00,0.00,0.00
2025-01-23,DL,500,ATL,LAX,1825,2040,315.00,-4.00,-34.00,0.00,0.00
2025-01-23,DL,472,ATL,SEA,1923,2207,344.00,-3.00,-3.00,0.00,0.00
2025-01-23,DL,1139,ATL,ORD,1945,2048,123.00,40.00,33.00,0.00,0.00
2025-01-23,DL,319,ATL,LAX,1956,2206,310.00,32.00,13.00,0.00,0.00
2025-01-23,DL,518,ATL,BOS,2010,2245,155.00,48.00,22.00,0.00,0.00
2025-01-23,DL,493,ATL,DEN,2120,2246,206.00,9.00,4.00,0.00,0.00
2025-01-23,DL,331,ATL,LAX,2140,2349,309.00,17.00,-1.00,0.00,0.00
2025-01-23,DL,865,ATL,BOS,2225,0058,153.00,36.00,16.00,0.00,0.00
2025-01-23,DL,1199,ATL,ORD,2259,2359,120.00,-9.00,-19.00,0.00,0.00
2025-01-23,DL,695,BOS,ATL,0540,0848,188.00,-1.00,39.00,0.00,0.00
2025-01-23,DL,923,BOS,ATL,0655,1000,185.00,-3.00,0.00,0.00,0.00
2025-01-23,DL,456,BOS,ATL,0805,1112,187.00,1.00,12.00,0.00,0.00
2025-01-23,DL,973,BOS,ATL,0945,1249,184.00,-3.00,9.00,0.00,0.00
2025-01-23,DL,376,BOS,ATL,1145,1446,181.00,1.00,1.00,0.00,0.00
2025-01-23,DL,322,BOS,ATL,1347,1645,178.00,34.00,45.00,0.00,0.00
2025-01-23,DL,399,BOS,ATL,1550,1852,182.00,-2.00,13.00,0.00,0.00
2025-01-23,DL,385,BOS,ATL,1819,2134,195.00,8.00,30.00,0.00,0.00
2025-01-23,DL,900,BOS,ATL,2025,2336,191.00,-6.00,-3.00,0.00,0.00
2025-01-23,DL,341,DEN,ATL,0600,1053,173.00,-3.00,6.00,0.00,0.00
2025-01-23,DL,431,DEN,ATL,0710,1200,170.00,7.00,-10.00,0.00,0.00
2025-01-23,DL,346,DEN,ATL,1051,1542,171.00,16.00,-1.00,0.00,0.00
2025-01-23,DL,995,DEN,ATL,1217,1705,168.00,-2.00,-17.00,0.00,0.00
2025-01-23,DL,396,DEN,ATL,1353,1845,172.00,-2.00,-11.00,0.00,0.00
2025-01-23,DL,530,DEN,ATL,1530,2029,179.00,-5.00,-29.00,0.00,0.00
2025-01-23,DL,519,DEN,ATL,1654,2149,175.00,-5.00,-13.00,0.00,0.00
2025-01-23,DL,390,LAX,ATL,0615,1324,249.00,-4.00,-18.00,0.00,0.00
2025-01-23,DL,327,LAX,ATL,0715,1425,250.00,-5.00,-24.00,0.00,0.00
2025-01-23,DL,515,LAX,ATL,0825,1535,250.00,0.00,-8.00,0.00,0.00
2025-01-23,DL,528,LAX,ATL,1056,1813,257.00,14.00,5.00,0.00,0.00
2025-01-23,DL,395,LAX,ATL,1225,1930,245.00,22.00,26.00,0.00,0.00
2025-01-23,DL,715,LAX,ATL,1415,2132,257.00,-4.00,-27.00,0.00,0.00
2025-01-23,DL,471,LAX,ATL,1730,0039,249.00,58.00,43.00,0.00,0.00
2025-01-23,DL,446,LAX,ATL,2155,0504,249.00,-5.00,-16.00,0.00,0.00
2025-01-23,DL,899,LAX,ATL,2255,0558,243.00,-4.00,-12.00,0.00,0.00
2025-01-23,DL,320,LAX,ATL,2359,0708,249.00,3.00,13.00,0.00,0.00
2025-01-23,DL,1264,ORD,ATL,0545,0853,128.00,-3.00,17.00,0.00,0.00
2025-01-23,DL,1247,ORD,ATL,0705,1013,128.00,-7.00,13.00,0.00,0.00
2025-01-23,DL,1178,ORD,ATL,0935,1237,122.00,-4.00,-10.00,0.00,0.00
2025-01-23,DL,1147,ORD,ATL,1105,1403,118.00,46.00,34.00,0.00,0.00
2025-01-23,DL,1477,ORD,ATL,1455,1753,118.00,33.00,19.00,0.00,0.00
2025-01-23,DL,976,ORD,ATL,1655,2001,126.00,6.00,-12.00,0.00,0.00
2025-01-23,DL,2738,ORD,ATL,1835,2144,129.00,3.00,-1.00,0.00,0.00
2025-01-23,DL,569,SEA,ATL,0615,1358,283.00,56.00,54.00,0.00,0.00
2025-01-23,DL,562,SEA,ATL,0845,1631,286.00,78.00,67.00,0.00,0.00
2025-01-23,DL,542,SEA,ATL,1200,1958,298.00,3.00,-16.00,0.00,0.00
2025-01-23,DL,567,SEA,ATL,1605,2350,285.00,21.00,7.00,0.00,0.00
2025-01-23,DL,652,SEA,ATL,2305,0647,282.00,0.00,-18.00,0.00,0.00
2025-01-24,DL,849,ATL,BOS,0710,0947,157.00,-3.00,-31.00,0.00,0.00
2025-01-24,DL,1178,ATL,ORD,0725,0835,130.00,5.00,-14.00,0.00,0.00
2025-01-24,DL,996,ATL,LAX,0735,0950,315.00,-5.00,4.00,0.00,0.00
2025-01-24,DL,444,ATL,SEA,0758,1045,347.00,8.00,-18.00,0.00,0.00
2025-01-24,DL,346,ATL,DEN,0820,0946,206.00,-4.00,26.00,0.00,0.00
2025-01-24,DL,1147,ATL,ORD,0848,0955,127.00,-7.00,11.00,0.00,0.00
2025-01-24,DL,898,ATL,LAX,0855,1055,300.00,-3.00,3.00,0.00,0.00
2025-01-24,DL,995,ATL,DEN,0945,1112,207.00,14.00,20.00,0.00,0.00
2025-01-24,DL,774,ATL,SEA,0945,1231,346.00,9.00,3.00,0.00,0.00
2025-01-24,DL,855,ATL,BOS,1000,1237,157.00,47.00,18.00,0.00,0.00
2025-01-24,DL,501,ATL,LAX,1039,1250,311.00,35.00,27.00,0.00,0.00
2025-01-24,DL,862,ATL,BOS,1105,1339,154.00,-1.00,-29.00,0.00,0.00
2025-01-24,DL,396,ATL,DEN,1121,1248,207.00,-6.00,0.00,0.00,0.00
2025-01-24,DL,629,ATL,SEA,1138,1418,340.00,100.00,89.00,0.00,0.00
2025-01-24,DL,350,ATL,BOS,1215,1445,150.00,8.00,-19.00,0.00,0.00
2025-01-24,DL,895,ATL,LAX,1240,1444,304.00,-1.00,-21.00,0.00,0.00
2025-01-24,DL,1477,ATL,ORD,1242,1345,123.00,-2.00,-7.00,0.00,0.00
2025-01-24,DL,530,ATL,DEN,1305,1425,200.00,23.00,11.00,0.00,0.00
2025-01-24,DL,753,ATL,LAX,1410,1619,309.00,6.00,-5.00,0.00,0.00
2025-01-24,DL,519,ATL,DEN,1428,1549,201.00,124.00,137.00,0.00,0.00
2025-01-24,DL,726,ATL,BOS,1435,1708,153.00,21.00,4.00,0.00,0.00
2025-01-24,DL,976,ATL,ORD,1445,1545,120.00,32.00,36.00,0.00,0.00
2025-01-24,DL,1219,ATL,LAX,1515,1722,307.00,-3.00,-29.00,0.00,0.00
2025-01-24,DL,481,ATL,SEA,1522,1800,338.00,-1.00,5.00,0.00,0.00
2025-01-24,DL,821,ATL,BOS,1610,1845,155.00,38.00,25.00,0.00,0.00
2025-01-24,DL,2738,ATL,ORD,1625,1725,120.00,24.00,21.00,0.00,0.00
2025-01-24,DL,301,ATL,LAX,1650,1857,307.00,4.00,12.00,0.00,0.00
2025-01-24,DL,300,ATL,BOS,1755,2031,156.00,-4.00,-16.00,0.00,0.00
2025-01-24,DL,746,ATL,DEN,1815,1943,208.00,14.00,18.00,0.00,0.00
2025-01-24,DL,500,ATL,LAX,1825,2040,315.00,-5.00,14.00,0.00,0.00
2025-01-24,DL,472,ATL,SEA,1923,2207,344.00,-1.00,-1.00,0.00,0.00
2025-01-24,DL,1139,ATL,ORD,1945,2048,123.00,0.00,1.00,0.00,0.00
2025-01-24,DL,319,ATL,LAX,1956,2206,310.00,1.00,-13.00,0.00,0.00
2025-01-24,DL,518,ATL,BOS,2010,2247,157.00,0.00,-16.00,0.00,0.00
2025-01-24,DL,493,ATL,DEN,2120,2246,206.00,1.00,-16.00,0.00,0.00
2025-01-24,DL,331,ATL,LAX,2140,2351,311.00,-2.00,-2.00,0.00,0.00
2025-01-24,DL,865,ATL,BOS,2225,0058,153.00,16.00,1.00,0.00,0.00
2025-01-24,DL,1199,ATL,ORD,2259,2359,120.00,-5.00,-6.00,0.00,0.00
2025-01-24,DL,695,BOS,ATL,0540,0848,188.00,-3.00,10.00,0.00,0.00
2025-01-24,DL,923,BOS,ATL,0655,1000,185.00,-5.00,10.00,0.00,0.00
2025-01-24,DL,456,BOS,ATL,0805,1109,184.00,2.00,13.00,0.00,0.00
2025-01-24,DL,973,BOS,ATL,0945,1249,184.00,12.00,26.00,0.00,0.00
2025-01-24,DL,376,BOS,ATL,1145,1446,181.00,12.00,18.00,0.00,0.00
2025-01-24,DL,322,BOS,ATL,1347,1645,178.00,23.00,5.00,0.00,0.00
2025-01-24,DL,399,BOS,ATL,1550,1852,182.00,1.00,-5.00,0.00,0.00
2025-01-24,DL,385,BOS,ATL,1819,2134,195.00,-1.00,-16.00,0.00,0.00
2025-01-24,DL,900,BOS,ATL,2025,2336,191.00,-17.00,-47.00,0.00,0.00
2025-01-24,DL,341,DEN,ATL,0600,1053,173.00,-5.00,2.00,0.00,0.00
2025-01-24,DL,431,DEN,ATL,0710,1200,170.00,2.00,-4.00,0.00,0.00
2025-01-24,DL,346,DEN,ATL,1051,1542,171.00,29.00,28.00,0.00,0.00
2025-01-24,DL,995,DEN,ATL,1217,1705,168.00,23.00,15.00,0.00,0.00
2025-01-24,DL,396,DEN,ATL,1353,1845,172.00,-1.00,-21.00,0.00,0.00
2025-01-24,DL,530,DEN,ATL,1530,2029,179.00,25.00,2.00,0.00,0.00
2025-01-24,DL,519,DEN,ATL,1654,2149,175.00,122.00,98.00,0.00,0.00
2025-01-24,DL,390,LAX,ATL,0615,1324,249.00,-4.00,-12.00,0.00,0.00
2025-01-24,DL,327,LAX,ATL,0715,1425,250.00,-6.00,-8.00,0.00,0.00
2025-01-24,DL,515,LAX,ATL,0825,1535,250.00,66.00,71.00,0.00,0.00
2025-01-24,DL,528,LAX,ATL,1056,1813,257.00,-2.00,-20.00,0.00,0.00
2025-01-24,DL,395,LAX,ATL,1225,1930,245.00,-7.00,-4.00,0.00,0.00
2025-01-24,DL,715,LAX,ATL,1415,2132,257.00,-1.00,0.00,0.00,0.00
2025-01-24,DL,471,LAX,ATL,1730,0039,249.00,-8.00,-17.00,0.00,0.00
2025-01-24,DL,446,LAX,ATL,2155,0504,249.00,13.00,-4.00,0.00,0.00
2025-01-24,DL,899,LAX,ATL,2255,0558,243.00,17.00,18.00,0.00,0.00
2025-01-24,DL,320,LAX,ATL,2359,0709,250.00,27.00,14.00,0.00,0.00
2025-01-24,DL,1264,ORD,ATL,0545,0853,128.00,221.00,199.00,0.00,0.00
2025-01-24,DL,1247,ORD,ATL,0705,1013,128.00,-5.00,2.00,0.00,0.00
2025-01-24,DL,1178,ORD,ATL,0935,1237,122.00,11.00,25.00,0.00,0.00
2025-01-24,DL,1147,ORD,ATL,1105,1403,118.00,-10.00,-28.00,0.00,0.00
2025-01-24,DL,1477,ORD,ATL,1455,1753,118.00,-6.00,-28.00,0.00,0.00
2025-01-24,DL,976,ORD,ATL,1655,2001,126.00,30.00,3.00,0.00,0.00
2025-01-24,DL,2738,ORD,ATL,1835,2144,129.00,17.00,1.00,0.00,0.00
2025-01-24,DL,569,SEA,ATL,0615,1358,283.00,5.00,-18.00,0.00,0.00
2025-01-24,DL,562,SEA,ATL,0845,1631,286.00,-1.00,-12.00,0.00,0.00
2025-01-24,DL,542,SEA,ATL,1200,1958,298.00,2.00,-34.00,0.00,0.00
2025-01-24,DL,567,SEA,ATL,1605,2350,285.00,-7.00,-26.00,0.00,0.00
2025-01-24,DL,652,SEA,ATL,2305,0647,282.00,13.00,-2.00,0.00,0.00
2025-01-25,DL,849,ATL,BOS,0710,0947,157.00,80.00,106.00,0.00,0.00
2025-01-25,DL,996,ATL,LAX,0735,0950,315.00,-6.00,-13.00,0.00,0.00
2025-01-25,DL,444,ATL,SEA,0758,1045,347.00,-3.00,-23.00,0.00,0.00
2025-01-25,DL,346,ATL,DEN,0820,0946,206.00,-7.00,7.00,0.00,0.00
2025-01-25,DL,1147,ATL,ORD,0848,0955,127.00,-5.00,-15.00,0.00,0.00
2025-01-25,DL,898,ATL,LAX,0855,1055,300.00,4.00,15.00,0.00,0.00
2025-01-25,DL,995,ATL,DEN,0945,1112,207.00,-2.00,13.00,0.00,0.00
2025-01-25,DL,774,ATL,SEA,0945,1231,346.00,21.00,7.00,0.00,0.00
2025-01-25,DL,855,ATL,BOS,1000,1237,157.00,-3.00,-14.00,0.00,0.00
2025-01-25,DL,501,ATL,LAX,1039,1250,311.00,33.00,31.00,0.00,0.00
2025-01-25,DL,862,ATL,BOS,1105,1339,154.00,40.00,25.00,0.00,0.00
2025-01-25,DL,396,ATL,DEN,1121,1248,207.00,9.00,8.00,0.00,0.00
2025-01-25,DL,629,ATL,SEA,1138,1418,340.00,4.00,-1.00,0.00,0.00
2025-01-25,DL,895,ATL,LAX,1240,1444,304.00,126.00,120.00,0.00,0.00
2025-01-25,DL,1477,ATL,ORD,1243,1345,122.00,-5.00,-12.00,0.00,0.00
2025-01-25,DL,530,ATL,DEN,1305,1425,200.00,3.00,9.00,0.00,0.00
2025-01-25,DL,753,ATL,LAX,1410,1619,309.00,-3.00,-17.00,0.00,0.00
2025-01-25,DL,519,ATL,DEN,1428,1549,201.00,-1.00,17.00,0.00,0.00
2025-01-25,DL,726,ATL,BOS,1435,1708,153.00,9.00,-7.00,0.00,0.00
2025-01-25,DL,976,ATL,ORD,1445,1545,120.00,-4.00,-5.00,0.00,0.00
2025-01-25,DL,1219,ATL,LAX,1515,1722,307.00,-1.00,-5.00,0.00,0.00
2025-01-25,DL,481,ATL,SEA,1545,1827,342.00,-6.00,-24.00,0.00,0.00
2025-01-25,DL,301,ATL,LAX,1650,1857,307.00,0.00,-2.00,0.00,0.00
2025-01-25,DL,2879,ATL,ORD,1740,1849,129.00,-7.00,3.00,0.00,0.00
2025-01-25,DL,300,ATL,BOS,1755,2031,156.00,1.00,-11.00,0.00,0.00
2025-01-25,DL,746,ATL,DEN,1815,1943,208.00,-5.00,-19.00,0.00,0.00
2025-01-25,DL,500,ATL,LAX,1825,2040,315.00,17.00,2.00,0.00,0.00
2025-01-25,DL,472,ATL,SEA,1923,2207,344.00,-3.00,-8.00,0.00,0.00
2025-01-25,DL,518,ATL,BOS,2010,2247,157.00,2.00,-14.00,0.00,0.00
2025-01-25,DL,331,ATL,LAX,2059,2310,311.00,15.00,21.00,0.00,0.00
2025-01-25,DL,493,ATL,DEN,2120,2246,206.00,-7.00,-18.00,0.00,0.00
2025-01-25,DL,865,ATL,BOS,2225,0058,153.00,-1.00,-6.00,0.00,0.00
2025-01-25,DL,1199,ATL,ORD,2259,2359,120.00,11.00,1.00,0.00,0.00
2025-01-25,DL,695,BOS,ATL,0540,0848,188.00,-4.00,-32.00,0.00,0.00
2025-01-25,DL,923,BOS,ATL,0655,1000,185.00,-2.00,-10.00,0.00,0.00
2025-01-25,DL,456,BOS,ATL,0805,1112,187.00,-4.00,-21.00,0.00,0.00
2025-01-25,DL,973,BOS,ATL,1000,1302,182.00,-6.00,-17.00,0.00,0.00
2025-01-25,DL,376,BOS,ATL,1200,1500,180.00,-4.00,-17.00,0.00,0.00
2025-01-25,DL,399,BOS,ATL,1550,1852,182.00,0.00,-14.00,0.00,0.00
2025-01-25,DL,385,BOS,ATL,1835,2148,193.00,1.00,-23.00,0.00,0.00
2025-01-25,DL,341,DEN,ATL,0600,1053,173.00,15.00,46.00,0.00,0.00
2025-01-25,DL,431,DEN,ATL,0710,1200,170.00,0.00,48.00,0.00,0.00
2025-01-25,DL,346,DEN,ATL,1051,1542,171.00,10.00,34.00,0.00,0.00
2025-01-25,DL,995,DEN,ATL,1217,1705,168.00,19.00,28.00,0.00,0.00
2025-01-25,DL,396,DEN,ATL,1353,1845,172.00,91.00,103.00,0.00,0.00
2025-01-25,DL,530,DEN,ATL,1530,2029,179.00,29.00,17.00,0.00,0.00
2025-01-25,DL,519,DEN,ATL,1654,2149,175.00,10.00,-4.00,0.00,0.00
2025-01-25,DL,390,LAX,ATL,0615,1324,249.00,-5.00,-5.00,0.00,0.00
2025-01-25,DL,327,LAX,ATL,0715,1425,250.00,-7.00,-25.00,0.00,0.00
2025-01-25,DL,515,LAX,ATL,0825,1535,250.00,-5.00,-17.00,0.00,0.00
2025-01-25,DL,528,LAX,ATL,1056,1813,257.00,-3.00,-31.00,0.00,0.00
2025-01-25,DL,395,LAX,ATL,1225,1930,245.00,-1.00,-7.00,0.00,0.00
2025-01-25,DL,715,LAX,ATL,1415,2132,257.00,10.00,-19.00,0.00,0.00
2025-01-25,DL,471,LAX,ATL,1730,0039,249.00,-9.00,-30.00,0.00,0.00
2025-01-25,DL,446,LAX,ATL,2155,0504,249.00,0.00,-26.00,0.00,0.00
2025-01-25,DL,899,LAX,ATL,2255,0558,243.00,139.00,114.00,0.00,0.00
2025-01-25,DL,1264,ORD,ATL,0545,0853,128.00,-2.00,-24.00,0.00,0.00
2025-01-25,DL,1247,ORD,ATL,0705,1013,128.00,-4.00,-26.00,0.00,0.00
2025-01-25,DL,1147,ORD,ATL,1105,1403,118.00,0.00,-12.00,0.00,0.00
2025-01-25,DL,1477,ORD,ATL,1455,1752,117.00,-7.00,-23.00,0.00,0.00
2025-01-25,DL,976,ORD,ATL,1710,2017,127.00,-4.00,-22.00,0.00,0.00
2025-01-25,DL,569,SEA,ATL,0615,1358,283.00,37.00,25.00,0.00,0.00
2025-01-25,DL,562,SEA,ATL,0845,1631,286.00,41.00,19.00,0.00,0.00
2025-01-25,DL,542,SEA,ATL,1200,1958,298.00,11.00,-7.00,0.00,0.00
2025-01-25,DL,567,SEA,ATL,1605,2350,285.00,-6.00,-1.00,0.00,0.00
2025-01-25,DL,652,SEA,ATL,2305,0647,282.00,52.00,45.00,0.00,0.00
2025-01-26,DL,849,ATL,BOS,0710,0947,157.00,-7.00,-26.00,0.00,0.00
2025-01-26,DL,1178,ATL,ORD,0725,0835,130.00,-7.00,-22.00,0.00,0.00
2025-01-26,DL,996,ATL,LAX,0735,0950,315.00,2.00,7.00,0.00,0.00
2025-01-26,DL,444,ATL,SEA,0758,1045,347.00,-1.00,-25.00,0.00,0.00
2025-01-26,DL,346,ATL,DEN,0820,0946,206.00,-3.00,-7.00,0.00,0.00
2025-01-26,DL,1147,ATL,ORD,0848,0955,127.00,-5.00,-16.00,0.00,0.00
2025-01-26,DL,898,ATL,LAX,0855,1055,300.00,-2.00,-10.00,0.00,0.00
2025-01-26,DL,995,ATL,DEN,0945,1112,207.00,-4.00,5.00,0.00,0.00
2025-01-26,DL,774,ATL,SEA,0945,1231,346.00,1.00,-12.00,0.00,0.00
2025-01-26,DL,855,ATL,BOS,1000,1237,157.00,-6.00,-18.00,0.00,0.00
2025-01-26,DL,501,ATL,LAX,1039,1250,311.00,32.00,38.00,0.00,0.00
2025-01-26,DL,862,ATL,BOS,1105,1339,154.00,1.00,-10.00,0.00,0.00
2025-01-26,DL,396,ATL,DEN,1121,1248,207.00,-5.00,25.00,0.00,0.00
2025-01-26,DL,629,ATL,SEA,1138,1418,340.00,9.00,-19.00,0.00,0.00
2025-01-26,DL,350,ATL,BOS,1215,1445,150.00,-1.00,-10.00,0.00,0.00
2025-01-26,DL,895,ATL,LAX,1240,1444,304.00,1.00,10.00,0.00,0.00
2025-01-26,DL,1477,ATL,ORD,1242,1345,123.00,-5.00,-8.00,0.00,0.00
2025-01-26,DL,530,ATL,DEN,1305,1425,200.00,34.00,28.00,0.00,0.00
2025-01-26,DL,753,ATL,LAX,1410,1619,309.00,11.00,23.00,0.00,0.00
